"Year","TA","Region","GDP","notes"
2013,"Timaru District","Canterbury",2115.7893270373,""
2013,"Upper Hutt City","Wellington",734.036128677785,""
2013,"Waikato District","Waikato",1693.70378282074,""
2013,"Waimakariri District","Canterbury",911.110678909351,""
2013,"Waimate District","Canterbury",258.507168255794,""
2013,"Waipa District","Waikato",1532.36150305833,""
2013,"Wairoa District","Hawke's Bay",260.966161729461,""
2013,"Waitaki District","Canterbury",610.931733989264,""
2013,"Waitaki District","Otago",502.121980748056,""
2013,"Waitomo District","Manawatu-Wanganui",21.9280139324624,""
2013,"Waitomo District","Waikato",445.940182088456,""
2013,"Wanganui District","Manawatu-Wanganui",1401.77612378908,""
2013,"Wellington City","Wellington",21963.8811196995,""
2013,"Western Bay of Plenty District","Bay of Plenty",1190.17906075686,""
2013,"Westland District","West Coast",416.509560213861,""
2013,"Whakatane District","Bay of Plenty",1553.15491038307,""
2013,"Whangarei District","Northland",3128.14267605285,""
2014,"Ashburton District","Canterbury",1940.73045539717,"provisional"
2014,"Auckland","Auckland",82621,"provisional"
2014,"Buller District","West Coast",508.753251040153,"provisional"
2014,"Carterton District","Wellington",340.227086978166,"provisional"
2014,"Central Hawke's Bay District","Hawke's Bay",454.187656859522,"provisional"
2014,"Central Otago District","Otago",1000.84703470901,"provisional"
2014,"Christchurch City","Canterbury",22102.6785069134,"provisional"
2014,"Clutha District","Otago",932.792189631633,"provisional"
2014,"Dunedin City","Otago",5767.94768835465,"provisional"
2014,"Far North District","Northland",1826.50204953166,"provisional"
2014,"Gisborne District","Gisborne",1668,"provisional"
2014,"Gore District","Southland",647.957838061779,"provisional"
2014,"Grey District","West Coast",778.376844055709,"provisional"
2014,"Hamilton City","Waikato",9030.92735807018,"provisional"
2014,"Hastings District","Hawke's Bay",3406.11843052319,"provisional"
2014,"Hauraki District","Waikato",580.995901792286,"provisional"
2014,"Horowhenua District","Manawatu-Wanganui",688.669282016391,"provisional"
2014,"Hurunui District","Canterbury",457.006668559509,"provisional"
2014,"Invercargill City","Southland",2702.05106054966,"provisional"
2014,"Kaikoura District","Canterbury",131.067605199705,"provisional"
2014,"Kaipara District","Northland",556.911966815847,"provisional"
2014,"Kapiti Coast District","Wellington",662.468183207933,"provisional"
2014,"Kawerau District","Bay of Plenty",448.108527142936,"provisional"
2014,"Lower Hutt City","Wellington",4333.54722203424,"provisional"
2014,"Mackenzie District","Canterbury",242.194961695953,"provisional"
2014,"Manawatu District","Manawatu-Wanganui",725.219816658146,"provisional"
2014,"Marlborough District","Marlborough",2413,"provisional"
2014,"Masterton District","Wellington",855.81210240522,"provisional"
2014,"Matamata-Piako District","Waikato",1649.01317724195,"provisional"
2014,"Napier City","Hawke's Bay",2063.51602176292,"provisional"
2014,"Nelson City","Nelson",2487.20267220059,"provisional"
2014,"New Plymouth District","Taranaki",6716.93756727624,"provisional"
2014,"Opotiki District","Bay of Plenty",332.011095878527,"provisional"
2014,"Otorohanga District","Waikato",455.070030198707,"provisional"
2014,"Palmerston North City","Manawatu-Wanganui",4632.07349021123,"provisional"
2014,"Porirua City","Wellington",1291.18050628623,"provisional"
2014,"Queenstown-Lakes District","Otago",1726.8771670539,"provisional"
2014,"Rangitikei District","Hawke's Bay",57.2460717989813,"provisional"
2014,"Rangitikei District","Manawatu-Wanganui",402.578186577628,"provisional"
2014,"Rotorua District","Bay of Plenty",2155.90486425981,"provisional"
2014,"Rotorua District","Waikato",1261.47656204385,"provisional"
2014,"Ruapehu District","Manawatu-Wanganui",470.145120500425,"provisional"
2014,"Selwyn District","Canterbury",1475.77622104059,"provisional"
2014,"South Taranaki District","Taranaki",2092.52537910655,"provisional"
2014,"South Waikato District","Waikato",989.080601472189,"provisional"
2014,"South Wairarapa District","Wellington",271.851378685131,"provisional"
2014,"Southland District","Southland",2040.99110138856,"provisional"
2014,"Stratford District","Manawatu-Wanganui",91.6952712681043,"provisional"
2014,"Stratford District","Taranaki",245.537053617212,"provisional"
2014,"Tararua District","Manawatu-Wanganui",622.031683990041,"provisional"
2014,"Tararua District","Wellington",10.5545416514775,"provisional"
2014,"Tasman District","Tasman",1614.79732779941,"provisional"
2014,"Taupo District","Bay of Plenty",267.681751230392,"provisional"
2014,"Taupo District","Hawke's Bay",171.102036498736,"provisional"
2014,"Taupo District","Manawatu-Wanganui",10.5824790673977,"provisional"
2014,"Taupo District","Waikato",1283.17705962916,"provisional"
2014,"Tauranga City","Bay of Plenty",5906.65626070222,"provisional"
2014,"Thames-Coromandel District","Waikato",799.14645280182,"provisional"
2014,"Timaru District","Canterbury",2351.10543225094,"provisional"
2014,"Upper Hutt City","Wellington",758.75701927197,"provisional"
2014,"Waikato District","Waikato",1866.36437251256,"provisional"
2014,"Waimakariri District","Canterbury",983.200265478926,"provisional"
2014,"Waimate District","Canterbury",283.431833823329,"provisional"
2014,"Waipa District","Waikato",1689.47248897579,"provisional"
2014,"Wairoa District","Hawke's Bay",257.829782556645,"provisional"
2014,"Waitaki District","Canterbury",662.808049640449,"provisional"
2014,"Waitaki District","Otago",528.535920250802,"provisional"
2014,"Waitomo District","Manawatu-Wanganui",23.2714694135554,"provisional"
2014,"Waitomo District","Waikato",482.275995261516,"provisional"
2014,"Wanganui District","Manawatu-Wanganui",1470.73320029708,"provisional"
2014,"Wellington City","Wellington",22918.6019594796,"provisional"
2014,"Western Bay of Plenty District","Bay of Plenty",1253.41266542415,"provisional"
2014,"Westland District","West Coast",455.869904904138,"provisional"
2014,"Whakatane District","Bay of Plenty",1655.22483536197,"provisional"
2014,"Whangarei District","Northland",3413.58598365249,"provisional"
2015,"Ashburton District","Canterbury",2129.9180943134,"provisional"
2015,"Auckland","Auckland",88295,"provisional"
2015,"Buller District","West Coast",497.108080996814,"provisional"
2015,"Carterton District","Wellington",403.596008542594,"provisional"
2015,"Central Hawke's Bay District","Hawke's Bay",448.727157944998,"provisional"
2015,"Central Otago District","Otago",1071.91512617667,"provisional"
2015,"Christchurch City","Canterbury",23507.3718808571,"provisional"
2015,"Clutha District","Otago",973.861613243373,"provisional"
2015,"Dunedin City","Otago",5796.00346066574,"provisional"
2015,"Far North District","Northland",1789.1582893984,"provisional"
2015,"Gisborne District","Gisborne",1688,"provisional"
2015,"Gore District","Southland",552.918261733104,"provisional"
2015,"Grey District","West Coast",720.941703810344,"provisional"
2015,"Hamilton City","Waikato",8901.36958534697,"provisional"
2015,"Hastings District","Hawke's Bay",3594.31194364919,"provisional"
2015,"Hauraki District","Waikato",571.958975417902,"provisional"
2015,"Horowhenua District","Manawatu-Wanganui",702.392000657618,"provisional"
2015,"Hurunui District","Canterbury",505.402152921278,"provisional"
2015,"Invercargill City","Southland",2436.67727417296,"provisional"
2015,"Kaikoura District","Canterbury",158.991957580593,"provisional"
2015,"Kaipara District","Northland",648.008803898135,"provisional"
2015,"Kapiti Coast District","Wellington",651.992570167104,"provisional"
2015,"Kawerau District","Bay of Plenty",476.565195172145,"provisional"
2015,"Lower Hutt City","Wellington",4357.50104209682,"provisional"
2015,"Mackenzie District","Canterbury",266.587110947839,"provisional"
2015,"Manawatu District","Manawatu-Wanganui",777.235296243637,"provisional"
2015,"Marlborough District","Marlborough",2466,"provisional"
2015,"Masterton District","Wellington",884.73023143046,"provisional"
2015,"Matamata-Piako District","Waikato",1712.11404891465,"provisional"
2015,"Napier City","Hawke's Bay",2069.61021718088,"provisional"
2015,"Nelson City","Nelson",2527.71110311961,"provisional"
2015,"New Plymouth District","Taranaki",6618.28154017063,"provisional"
2015,"Opotiki District","Bay of Plenty",357.474124991747,"provisional"
2015,"Otorohanga District","Waikato",452.881563481607,"provisional"
2015,"Palmerston North City","Manawatu-Wanganui",4676.14952976111,"provisional"
2015,"Porirua City","Wellington",1294.1914939731,"provisional"
2015,"Queenstown-Lakes District","Otago",1800.66972181626,"provisional"
2015,"Rangitikei District","Hawke's Bay",58.4148174171147,"provisional"
2015,"Rangitikei District","Manawatu-Wanganui",399.719374361409,"provisional"
2015,"Rotorua District","Bay of Plenty",2268.38505795219,"provisional"
2015,"Rotorua District","Waikato",1224.61519308289,"provisional"
2015,"Ruapehu District","Manawatu-Wanganui",410.406540861346,"provisional"
2015,"Selwyn District","Canterbury",1630.17537712283,"provisional"
2015,"South Taranaki District","Taranaki",1885.75926160717,"provisional"
2015,"South Waikato District","Waikato",866.214332727616,"provisional"
2015,"South Wairarapa District","Wellington",276.623894887009,"provisional"
2015,"Southland District","Southland",1867.40446409394,"provisional"
2015,"Stratford District","Manawatu-Wanganui",96.4033064517456,"provisional"
2015,"Stratford District","Taranaki",251.9591982222,"provisional"
2015,"Tararua District","Manawatu-Wanganui",656.175595884037,"provisional"
2015,"Tararua District","Wellington",11.312893734583,"provisional"
2015,"Tasman District","Tasman",1671.2888968804,"provisional"
2015,"Taupo District","Bay of Plenty",287.095054726063,"provisional"
2015,"Taupo District","Hawke's Bay",177.757141862975,"provisional"
2015,"Taupo District","Manawatu-Wanganui",10.9907983727296,"provisional"
2015,"Taupo District","Waikato",1197.4736093284,"provisional"
2015,"Tauranga City","Bay of Plenty",5862.1721028184,"provisional"
2015,"Thames-Coromandel District","Waikato",732.027634544569,"provisional"
2015,"Timaru District","Canterbury",2653.51474897127,"provisional"
2015,"Upper Hutt City","Wellington",782.372944330925,"provisional"
2015,"Waikato District","Waikato",1833.59303558668,"provisional"
2015,"Waimakariri District","Canterbury",997.315513685083,"provisional"
2015,"Waimate District","Canterbury",330.638969222491,"provisional"
2015,"Waipa District","Waikato",1720.8270595221,"provisional"
2015,"Wairoa District","Hawke's Bay",242.178721944846,"provisional"
2015,"Waitaki District","Canterbury",702.084194378076,"provisional"
2015,"Waitaki District","Otago",530.550078097964,"provisional"
2015,"Waitomo District","Manawatu-Wanganui",24.1368320847747,"provisional"
2015,"Waitomo District","Waikato",435.924962046621,"provisional"
2015,"Wanganui District","Manawatu-Wanganui",1443.39072532159,"provisional"
2015,"Wellington City","Wellington",23954.6789208374,"provisional"
2015,"Western Bay of Plenty District","Bay of Plenty",1331.66109355789,"provisional"
2015,"Westland District","West Coast",437.950215192842,"provisional"
2015,"Whakatane District","Bay of Plenty",1708.64737078156,"provisional"
2015,"Whangarei District","Northland",3431.83290670347,"provisional"
