"Year","TA","Region","GDP","GDP_real","GDP_perCapita","GDP_real_perCapita","notes"
2003,"Tasman District","Tasman",279579464.017312,347979326.352802,6339670385.88008,7890687672.39915,"estimate"
2003,"Taupo District","Bay of Plenty",34864043.6690367,43517945.1066718,1056486171.78899,1318725609.29308,"estimate"
2003,"Taupo District","Hawke's Bay",27433060.9662369,34199480.7136513,831304877.764756,1036347900.41367,"estimate"
2003,"Taupo District","Manawatu-Wanganui",1681011.92279485,2095571.22321443,50939755.2362077,63502158.2792252,"estimate"
2003,"Taupo District","Waikato",179658083.391597,224325279.374734,5444184345.1999,6797735738.6283,"estimate"
2003,"Tauranga City","Bay of Plenty",843852242.227573,1051991610.813,8523760022.50074,10626177887,"estimate"
2003,"Thames-Coromandel District","Waikato",166509922.225944,206615738.211309,6355340542.97496,7886096878.29424,"estimate"
2003,"Timaru District","Canterbury",377608570.733946,468898892.322601,8720752210.94564,10829073725.6952,"estimate"
2003,"Upper Hutt City","Wellington",164099544.868095,201678636.526751,4262325840.72973,5238406143.55196,"estimate"
2003,"Waikato District","Waikato",214355561.159271,275662530.93446,3807381192.88225,4896314936.66891,"estimate"
2003,"Waimakariri District","Canterbury",133590765.23392,167069258.704593,3323153364.02785,4155951709.06947,"estimate"
2003,"Waimate District","Canterbury",30011703.6532889,38091740.4705257,4122486765.56167,5232381932.76451,"estimate"
2003,"Waipa District","Waikato",236935794.368374,299751369.26391,5723086820.49214,7240371238.25871,"estimate"
2003,"Wairoa District","Hawke's Bay",64522967.3978097,80772434.5599246,7113888356.98012,8905450337.36765,"estimate"
2003,"Waitaki District","Canterbury",103355040.396962,130074106.092838,5017234970.72632,6314276994.79798,"estimate"
2003,"Waitaki District","Otago",70034073.8054701,88564358.6337451,3399712320.65389,4299240710.37598,"estimate"
2003,"Waitomo District","Manawatu-Wanganui",3874386.03969753,4887915.48492309,397372927.148465,501324665.120317,"estimate"
2003,"Waitomo District","Waikato",71650544.8725365,90504049.9610873,7348773833.08066,9282466662.67562,"estimate"
2003,"Wanganui District","Manawatu-Wanganui",332806654.95022,414876433.176989,7546636166.67165,9407628870.2265,"estimate"
2003,"Wellington City","Wellington",4064105294.31727,5047812816.18652,22729895382.0876,28231615303.0566,"estimate"
2003,"Western Bay of Plenty District","Bay of Plenty",159499083.522175,200537141.917583,3928548855.22599,4939338470.87642,"estimate"
2003,"Westland District","West Coast",60315112.6876962,75110228.6719079,7328689269.4649,9126394735.34725,"estimate"
2003,"Whakatane District","Bay of Plenty",224946455.48935,281991302.288581,6577381739.45469,8245359716.04039,"estimate"
2003,"Whangarei District","Northland",582776167.625807,728212533.992104,8016178371.74426,10016678596.8653,"estimate"
2004,"Ashburton District","Canterbury",272889422.686304,334465729.352272,10032699363.4671,12296534167.363,"estimate"
2004,"Auckland","Auckland",16667920287.9996,20217737308.192,12570075631.9756,15247162374.2021,"estimate"
2004,"Buller District","West Coast",73819429.5710479,92398827.8167479,7479172195.64822,9361583365.42532,"estimate"
2004,"Carterton District","Wellington",45136160.418785,54635530.421349,6295140923.12203,7620018189.86736,"estimate"
2004,"Central Hawke's Bay District","Hawke's Bay",122583959.959583,151861676.434605,9286663633.30174,11504672457.167,"estimate"
2004,"Central Otago District","Otago",147653417.873805,183159981.837201,9142626493.73403,11341175345.9567,"estimate"
2004,"Christchurch City","Canterbury",4271125027.46043,5190646070.78566,12092652965.6298,14696053428.0455,"estimate"
2004,"Clutha District","Otago",160807860.50042,198338190.657126,9241831063.24252,11398746589.49,"estimate"
2004,"Dunedin City","Otago",1202912808.55801,1481458466.5231,9892375070.37838,12183046599.6965,"estimate"
2004,"Far North District","Northland",357046288.413343,440941954.784668,6263969972.16391,7735823768.15207,"estimate"
2004,"Gisborne District","Gisborne",381708200.898508,471927683.680896,8334240194.29057,10304097896.9628,"estimate"
2004,"Gore District","Southland",143107892.27409,174612637.922182,11357769228.1024,13858145866.8399,"estimate"
2004,"Grey District","West Coast",133439574.460181,165239909.031447,10033050711.2918,12424053310.6351,"estimate"
2004,"Hamilton City","Waikato",1670104501.62357,2045435391.08251,12846957704.7967,15734118392.9424,"estimate"
2004,"Hastings District","Hawke's Bay",787736243.461938,970991468.057352,10955997822.8364,13504749208.0299,"estimate"
2004,"Hauraki District","Waikato",88217403.4846873,110608819.525977,4847110081.57623,6077407666.26245,"estimate"
2004,"Horowhenua District","Manawatu-Wanganui",150066060.254848,183427901.807555,4904119616.17149,5994375876.06389,"estimate"
2004,"Hurunui District","Canterbury",49795556.7340998,62523746.6426793,4719957984.27486,5926421482.71842,"estimate"
2004,"Invercargill City","Southland",537467598.739275,657257835.883608,10296314152.0934,12591146281.2952,"estimate"
2004,"Kaikoura District","Canterbury",25296444.9703494,31093564.453869,6836877019.01336,8403666068.61323,"estimate"
2004,"Kaipara District","Northland",90857804.1938908,113024329.544172,4951378975.14391,6159364007.85678,"estimate"
2004,"Kapiti Coast District","Wellington",147233571.008639,181249056.413701,3207703072.08365,3948781185.48367,"estimate"
2004,"Kawerau District","Bay of Plenty",105902038.536094,121050781.627408,14647584859.7641,16742846698.12,"estimate"
2004,"Lower Hutt City","Wellington",930136141.3662,1130554918.9593,9218395851.00298,11204706828.1398,"estimate"
2004,"Mackenzie District","Canterbury",28959619.0889931,36025015.4588397,7502491991.96712,9332905559.28489,"estimate"
2004,"Manawatu District","Manawatu-Wanganui",152602497.019467,186670357.116934,5780397614.37376,7070846860.48991,"estimate"
2004,"Marlborough District","Marlborough",385939982.88075,472604203.208259,9080940773.66471,11120098899.0179,"estimate"
2004,"Masterton District","Wellington",184784636.405203,226801418.363511,7930671090.35206,9733966453.36958,"estimate"
2004,"Matamata-Piako District","Waikato",274041394.175286,338252184.27485,8868653533.18077,10946672630.254,"estimate"
2004,"Napier City","Hawke's Bay",471318278.68553,574723495.879965,8386446239.95604,10226396723.8428,"estimate"
2004,"Nelson City","Nelson",532866219.319726,649957237.267435,12110595893.6301,14771755392.4417,"estimate"
2004,"New Plymouth District","Taranaki",683743193.798993,843967260.71996,9753825874.45069,12039475901.8539,"estimate"
2004,"Opotiki District","Bay of Plenty",46196785.2399714,57746405.0992619,4893727249.99697,6117203930.00656,"estimate"
2004,"Otorohanga District","Waikato",61557686.0473816,76101883.0554978,6541730717.04374,8087341451.16873,"estimate"
2004,"Palmerston North City","Manawatu-Wanganui",1044189348.91475,1285674980.80615,13068702739.8592,16091051073.9192,"estimate"
2004,"Porirua City","Wellington",286213996.391554,352359879.350511,5667603888.94166,6977423353.47547,"estimate"
2004,"Queenstown-Lakes District","Otago",262767123.208522,319308888.333796,12053537761.8588,14647196712.5594,"estimate"
2004,"Rangitikei District","Hawke's Bay",12086196.0423149,15039164.252784,787374335.00423,979750114.18788,"estimate"
2004,"Rangitikei District","Manawatu-Wanganui",76584667.6890566,95224829.9788388,4989229165.41085,6203571985.59211,"estimate"
2004,"Rotorua District","Bay of Plenty",410220320.228544,499006228.539396,6023793248.58361,7327551079.87365,"estimate"
2004,"Rotorua District","Waikato",256586822.510956,312213689.896629,3767794750.52799,4584635681.30145,"estimate"
2004,"Ruapehu District","Manawatu-Wanganui",123456191.213235,150923077.704129,8514220083.6714,10408488117.5261,"estimate"
2004,"Selwyn District","Canterbury",222887806.547993,277688401.800867,6921981569.81345,8623863409.96481,"estimate"
2004,"South Taranaki District","Taranaki",319285522.099867,395912153.23039,11526553144.3995,14292857517.3426,"estimate"
2004,"South Waikato District","Waikato",213415759.695125,257893771.040787,8967048726.68591,10835872732.8062,"estimate"
2004,"South Wairarapa District","Wellington",40043223.8711344,49709984.8891367,4439381803.89517,5511084799.2391,"estimate"
2004,"Southland District","Southland",308900151.274826,381648695.642068,10542667279.0043,13025552752.289,"estimate"
2004,"Stratford District","Manawatu-Wanganui",15629817.4015011,19470327.9750042,1708176765.19137,2127904696.72177,"estimate"
2004,"Stratford District","Taranaki",33410766.6525442,41570793.4123016,3651449907.38188,4543256110.63406,"estimate"
2004,"Tararua District","Manawatu-Wanganui",120815459.670172,148977394.942266,6656499155.38139,8208120933.45817,"estimate"
2004,"Tararua District","Wellington",1939482.99477668,2393795.0457521,106858567.205327,131889534.201218,"estimate"
2004,"Tasman District","Tasman",311421406.151383,382603281.48142,6920475692.25296,8502295144.03155,"estimate"
2004,"Taupo District","Bay of Plenty",39624202.3012517,48286936.8780129,1193500069.31481,1454425809.5787,"estimate"
2004,"Taupo District","Hawke's Bay",31178316.5557534,37993760.5755288,939105920.354017,1144390378.78099,"estimate"
2004,"Taupo District","Manawatu-Wanganui",1910523.02446405,2327070.81058074,57545874.230845,70092494.2946006,"estimate"
2004,"Taupo District","Waikato",204183942.359748,249132494.874929,6150118745.77555,7503990809.48581,"estimate"
2004,"Tauranga City","Bay of Plenty",966077140.811185,1175797507.7218,9480639262.13135,11538739035.5427,"estimate"
2004,"Thames-Coromandel District","Waikato",183725226.099202,223635752.265104,6959288867.39403,8471051222.16304,"estimate"
2004,"Timaru District","Canterbury",423956593.040078,517329663.310234,9723775069.72657,11865359250.2347,"estimate"
2004,"Upper Hutt City","Wellington",173393139.728894,208503578.374431,4457407190.97413,5359989161.29642,"estimate"
2004,"Waikato District","Waikato",234278512.066422,296387098.615695,4088630228.03529,5172549714.061,"estimate"
2004,"Waimakariri District","Canterbury",151227673.708494,185547160.595644,3644040330.32515,4471015917.96733,"estimate"
2004,"Waimate District","Canterbury",32922597.6325823,41278544.6795133,4485367524.87498,5623779929.089,"estimate"
2004,"Waipa District","Waikato",275614670.545332,340830314.473966,6546666758.79648,8095731935.2486,"estimate"
2004,"Wairoa District","Hawke's Bay",67939714.8556218,82602148.3983644,7616559961.39257,9260330537.93322,"estimate"
2004,"Waitaki District","Canterbury",114099328.235773,141111425.880553,5538802341.54239,6850069217.50259,"estimate"
2004,"Waitaki District","Otago",77313593.3841618,96100150.5026913,3753087057.48358,4665055849.64521,"estimate"
2004,"Waitomo District","Manawatu-Wanganui",4489916.49008418,5561955.19746192,460977052.370039,571042628.076173,"estimate"
2004,"Waitomo District","Waikato",83034753.9052185,103043647.394998,8525128737.7021,10579429917.3509,"estimate"
2004,"Wanganui District","Manawatu-Wanganui",357999881.880973,437136034.042232,8154894803.66681,9957540638.77521,"estimate"
2004,"Wellington City","Wellington",4317345237.11507,5229087496.78561,23708650396.019,28715472250.3328,"estimate"
2004,"Western Bay of Plenty District","Bay of Plenty",184334164.205166,228262876.901767,4452516043.60305,5513596060.42916,"estimate"
2004,"Westland District","West Coast",66527937.3435091,81261759.4324761,7957887242.04654,9720306152.21005,"estimate"
2004,"Whakatane District","Bay of Plenty",247054672.313139,304223885.081622,7181821869.56798,8843717589.58202,"estimate"
2004,"Whangarei District","Northland",643780711.7306,786637335.194195,8687998808.78003,10615888464.1592,"estimate"
2005,"Ashburton District","Canterbury",289979480.668688,344626550.039897,10506502922.7786,12486469204.3441,"estimate"
2005,"Auckland","Auckland",18080251579.3449,21291820711.2745,13403700481.3885,15784580555.4708,"estimate"
2005,"Buller District","West Coast",80759581.9695414,97613503.6957375,8182328467.02547,9889919320.74341,"estimate"
2005,"Carterton District","Wellington",47669444.2103915,55791844.5805737,6620756140.33215,7748867302.85745,"estimate"
2005,"Central Hawke's Bay District","Hawke's Bay",134897890.562973,161287670.232992,10219537163.8616,12218762896.4388,"estimate"
2005,"Central Otago District","Otago",157784541.744026,189233994.913559,9533809168.82334,11434078242.5111,"estimate"
2005,"Christchurch City","Canterbury",4675777486.23214,5514305819.84006,13090082548.2423,15437586281.7471,"estimate"
2005,"Clutha District","Otago",170983968.043473,203688370.459106,9883466360.89438,11773894246.1911,"estimate"
2005,"Dunedin City","Otago",1291018023.12785,1536944361.59687,10582114943.6709,12597904603.253,"estimate"
2005,"Far North District","Northland",393937659.152478,469418476.083475,6887022013.15522,8206616714.74606,"estimate"
2005,"Gisborne District","Gisborne",406937466.507176,486764399.713027,8885097521.99074,10628043661.8565,"estimate"
2005,"Gore District","Southland",149480683.068627,176566255.670571,11958454645.4901,14125300453.6457,"estimate"
2005,"Grey District","West Coast",157525548.283228,190067206.898121,11755637931.5841,14184119917.7702,"estimate"
2005,"Hamilton City","Waikato",1832692240.23139,2170916569.63265,13852549056.9266,16409044366.082,"estimate"
2005,"Hastings District","Hawke's Bay",853337863.327238,1016997577.72471,11786434576.3431,14046927869.1258,"estimate"
2005,"Hauraki District","Waikato",89929827.7320852,108604039.789917,4927661793.53892,5950906289.85848,"estimate"
2005,"Horowhenua District","Manawatu-Wanganui",162724714.850338,192845285.034602,5317801138.89993,6302133497.8628,"estimate"
2005,"Hurunui District","Canterbury",54478106.0710671,66133561.3232482,5115315124.04385,6209724067.91063,"estimate"
2005,"Invercargill City","Southland",566969151.571926,671779267.791552,10903252914.8447,12918832072.9145,"estimate"
2005,"Kaikoura District","Canterbury",28435501.3024903,33798796.5985526,7664555607.14024,9110187762.41311,"estimate"
2005,"Kaipara District","Northland",100397167.043053,120332863.729921,5441580869.54219,6522106435.22607,"estimate"
2005,"Kapiti Coast District","Wellington",159818664.446544,189791051.640126,3422241208.70543,4064048214.99199,"estimate"
2005,"Kawerau District","Bay of Plenty",124414727.943162,138848766.304007,17279823325.4391,19284550875.5565,"estimate"
2005,"Lower Hutt City","Wellington",1009663743.05843,1191635276.02983,9976914457.09912,11775052134.6821,"estimate"
2005,"Mackenzie District","Canterbury",33597060.7674531,40325727.3818899,8659036280.27141,10393228706.6727,"estimate"
2005,"Manawatu District","Manawatu-Wanganui",168425214.703757,199509992.265489,6331774988.86304,7500375649.07852,"estimate"
2005,"Marlborough District","Marlborough",430613414.261769,511593466.960872,10014265447.9481,11897522487.4621,"estimate"
2005,"Masterton District","Wellington",198463934.976344,235839237.508418,8517765449.62849,10121855687.0566,"estimate"
2005,"Matamata-Piako District","Waikato",295036024.287551,352261415.810366,9486688883.84407,11326733627.343,"estimate"
2005,"Napier City","Hawke's Bay",511839640.865327,603622024.425312,9059108687.88189,10683575653.5453,"estimate"
2005,"Nelson City","Nelson",567486546.66155,671849030.165444,12868175661.2596,15234671885.8377,"estimate"
2005,"New Plymouth District","Taranaki",752875741.548882,899076562.489613,10694257692.4557,12770973899.0002,"estimate"
2005,"Opotiki District","Bay of Plenty",51058736.8396385,61617461.7829247,5472533423.32675,6604229558.72719,"estimate"
2005,"Otorohanga District","Waikato",66434280.490822,79545684.2820793,7097679539.61773,8498470542.95719,"estimate"
2005,"Palmerston North City","Manawatu-Wanganui",1157731737.14362,1377385494.33286,14435557819.7459,17174382722.3548,"estimate"
2005,"Porirua City","Wellington",313673741.59644,372510525.024741,6223685349.13572,7391081845.72899,"estimate"
2005,"Queenstown-Lakes District","Otago",303676001.452036,357660675.473623,13260960762.0976,15618370108.0185,"estimate"
2005,"Rangitikei District","Hawke's Bay",13584296.0706817,16308123.6231598,890773512.831589,1069385155.61704,"estimate"
2005,"Rangitikei District","Manawatu-Wanganui",86079750.7303979,103401062.045511,5644573818.38675,6780397511.18104,"estimate"
2005,"Rotorua District","Bay of Plenty",434869206.502324,512723886.216463,6395135389.74006,7540057150.2421,"estimate"
2005,"Rotorua District","Waikato",271999788.363664,320811856.008719,3999996887.70094,4717821411.89293,"estimate"
2005,"Ruapehu District","Manawatu-Wanganui",129040869.697614,152585282.584972,9087385189.97285,10745442435.5614,"estimate"
2005,"Selwyn District","Canterbury",245800541.414462,295237470.979237,7359297647.13957,8839445238.89931,"estimate"
2005,"South Taranaki District","Taranaki",338939212.443591,405139212.05096,12370044249.7661,14786102629.5971,"estimate"
2005,"South Waikato District","Waikato",218062058.403829,255754456.283534,9239917728.97579,10837053232.3531,"estimate"
2005,"South Wairarapa District","Wellington",44389989.6963731,53229626.5882463,4904971237.16829,5881726694.83385,"estimate"
2005,"Southland District","Southland",324400698.025196,386665053.266018,11109612946.0684,13241953878.9732,"estimate"
2005,"Stratford District","Manawatu-Wanganui",16700441.6054141,20135710.6360074,1827181794.90308,2203031798.25027,"estimate"
2005,"Stratford District","Taranaki",35699644.6436886,42965549.0843616,3905869217.03377,4700825939.20805,"estimate"
2005,"Tararua District","Manawatu-Wanganui",132612254.427761,158369922.61232,7326643891.03649,8749719481.34362,"estimate"
2005,"Tararua District","Wellington",2128852.4936676,2541697.17974096,117616159.871138,140425258.549224,"estimate"
2005,"Tasman District","Tasman",332916876.132286,395406576.218899,7316854420.4898,8690254422.39338,"estimate"
2005,"Taupo District","Bay of Plenty",42072851.4084891,49615678.1150743,1263448991.24592,1489960303.75599,"estimate"
2005,"Taupo District","Hawke's Bay",33104732.8490557,39069880.313159,994136121.593265,1173269679.07384,"estimate"
2005,"Taupo District","Manawatu-Wanganui",2028588.43691449,2394796.89445228,60918571.6791139,71915822.6562247,"estimate"
2005,"Taupo District","Waikato",216804725.729673,256148343.017488,6510652424.31452,7692142432.9576,"estimate"
2005,"Tauranga City","Bay of Plenty",1056828136.39428,1247399147.29034,10103519468.3966,11925422058.225,"estimate"
2005,"Thames-Coromandel District","Waikato",199404317.507575,235403868.869857,7524691226.70093,8883164863.01348,"estimate"
2005,"Timaru District","Canterbury",445886588.047975,526718747.542755,10203354417.5738,12053060584.5024,"estimate"
2005,"Upper Hutt City","Wellington",188700315.438922,220651451.90063,4813783557.11536,5628863568.89363,"estimate"
2005,"Waikato District","Waikato",256519602.857546,311915293.45075,4392458953.04018,5341015298.81421,"estimate"
2005,"Waimakariri District","Canterbury",166216617.485191,197217580.488614,3883565829.09324,4607887394.59379,"estimate"
2005,"Waimate District","Canterbury",36402004.0851017,43913560.2367374,4959401101.5125,5982773874.2149,"estimate"
2005,"Waipa District","Waikato",298571715.812532,357443867.976463,6943528274.71004,8312648092.47589,"estimate"
2005,"Wairoa District","Hawke's Bay",70906935.4200007,84470175.99892,8057606297.72736,9598883636.24091,"estimate"
2005,"Waitaki District","Canterbury",122521698.747082,146445252.343677,5947655278.98454,7108992832.21734,"estimate"
2005,"Waitaki District","Otago",83029207.8003928,99760930.3583281,4030544067.98023,4842763609.62758,"estimate"
2005,"Waitomo District","Manawatu-Wanganui",4842827.51404637,5800364.38654034,498746396.915177,597359875.029901,"estimate"
2005,"Waitomo District","Waikato",89561696.0417014,107375952.144064,9223655617.06503,11058285493.7244,"estimate"
2005,"Wanganui District","Manawatu-Wanganui",389581897.29105,460516721.109969,8894563865.09246,10514080390.6386,"estimate"
2005,"Wellington City","Wellington",4712007705.05159,5534157220.67755,25539337154.7511,29995432090.3932,"estimate"
2005,"Western Bay of Plenty District","Bay of Plenty",203222349.559726,243459998.966868,4804310864.29613,5755555531.13164,"estimate"
2005,"Westland District","West Coast",72491614.7280987,85669477.1009354,8538470521.56639,10090633345.2221,"estimate"
2005,"Whakatane District","Bay of Plenty",274219611.978019,326284222.493132,7994740873.99472,9512659547.90471,"estimate"
2005,"Whangarei District","Northland",706195843.075679,834880376.02105,9378430850.93863,11087388791.7802,"estimate"
2006,"Ashburton District","Canterbury",303344290.526245,357883761.969255,10833724661.6516,12781562927.4734,"estimate"
2006,"Auckland","Auckland",19407269676.2261,22344757857.7729,14134937855.9549,16274404849.0699,"estimate"
2006,"Buller District","West Coast",83577627.5816125,98878972.7768998,8408212030.34331,9947582774.33599,"estimate"
2006,"Carterton District","Wellington",50572680.988693,58991697.6677421,6965934020.48113,8125578191.14905,"estimate"
2006,"Central Hawke's Bay District","Hawke's Bay",138793972.284474,165126162.038093,10475016776.1867,12462351851.9316,"estimate"
2006,"Central Otago District","Otago",176001714.676553,208604688.788469,10322681212.701,12234879107.8281,"estimate"
2006,"Christchurch City","Canterbury",5012283036.61535,5777016005.8305,13853739736.3608,15967429535.1866,"estimate"
2006,"Clutha District","Otago",166950184.796928,197486280.615657,9706406092.84465,11481760500.9103,"estimate"
2006,"Dunedin City","Otago",1355431716.5729,1571603977.03042,11082843144.5045,12850400466.3158,"estimate"
2006,"Far North District","Northland",415471094.477497,485466708.802454,7225584251.78255,8442899283.52095,"estimate"
2006,"Gisborne District","Gisborne",423846831.589188,500375391.400117,9234135764.47033,10901424649.24,"estimate"
2006,"Gore District","Southland",143621677.860916,167928030.828265,11582393375.8803,13542583131.3117,"estimate"
2006,"Grey District","West Coast",170430692.241534,200076435.023756,12577910866.5339,14765788562.6388,"estimate"
2006,"Hamilton City","Waikato",2002845795.6744,2315396982.76419,14857906496.1009,17176535480.4465,"estimate"
2006,"Hastings District","Hawke's Bay",894273627.104031,1049910356.54256,12216852829.29,14343037657.6852,"estimate"
2006,"Hauraki District","Waikato",94319032.5703582,112228430.122273,5154045495.64799,6132701099.57776,"estimate"
2006,"Horowhenua District","Manawatu-Wanganui",173496766.016043,203193293.085265,5669828954.77266,6640303695.59691,"estimate"
2006,"Hurunui District","Canterbury",61077068.9822328,74736965.6406927,5681587812.30073,6952275873.55281,"estimate"
2006,"Invercargill City","Southland",589208981.273527,682397850.125519,11418778706.8513,13224764537.3163,"estimate"
2006,"Kaikoura District","Canterbury",31963650.7705074,37663846.3230428,8569343370.10922,10097545931.1107,"estimate"
2006,"Kaipara District","Northland",114865115.845589,136376797.324501,6192189533.45492,7351848912.37204,"estimate"
2006,"Kapiti Coast District","Wellington",168822249.169874,195999449.543353,3554152614.10262,4126304200.9127,"estimate"
2006,"Kawerau District","Bay of Plenty",125113879.208134,137324923.575639,17498444644.4943,19206283017.5719,"estimate"
2006,"Lower Hutt City","Wellington",1087120853.12321,1252114552.69808,10731696477.0307,12360459552.7945,"estimate"
2006,"Mackenzie District","Canterbury",32223902.6726766,38555362.059621,8262539146.84015,9885990271.69769,"estimate"
2006,"Manawatu District","Manawatu-Wanganui",178762491.829207,208791872.156464,6670242232.43309,7790741498.37552,"estimate"
2006,"Marlborough District","Marlborough",460442209.783304,538663339.810924,10560601141.8189,12354663757.1313,"estimate"
2006,"Masterton District","Wellington",211943622.362379,247283712.125887,9135500963.89563,10658780695.0813,"estimate"
2006,"Matamata-Piako District","Waikato",310864613.31176,368413180.730351,9963609401.01795,11808114766.9984,"estimate"
2006,"Napier City","Hawke's Bay",540655868.863871,624311889.861755,9518589240.56111,10991406511.6506,"estimate"
2006,"Nelson City","Nelson",596743673.491459,690118475.375945,13470511816.963,15578295155.2132,"estimate"
2006,"New Plymouth District","Taranaki",822782309.283533,959942381.804402,11572184378.1088,13501299322.1435,"estimate"
2006,"Opotiki District","Bay of Plenty",50329881.2701603,59995505.4182396,5470639268.49568,6521250588.93909,"estimate"
2006,"Otorohanga District","Waikato",72397014.2168834,87072446.0037525,7776263610.83603,9352572073.4428,"estimate"
2006,"Palmerston North City","Manawatu-Wanganui",1242428116.94337,1440618865.63188,15376585605.7348,17829441406.3351,"estimate"
2006,"Porirua City","Wellington",341953940.619899,395979087.714876,6757983016.20354,7825673670.25447,"estimate"
2006,"Queenstown-Lakes District","Otago",329094147.987751,381192921.344852,13655358837.666,15817133665.7615,"estimate"
2006,"Rangitikei District","Hawke's Bay",14759827.192821,17571314.7258401,974246019.328116,1159822754.18086,"estimate"
2006,"Rangitikei District","Manawatu-Wanganui",93526580.9771137,111328985.639244,6173371681.65767,7348447896.97977,"estimate"
2006,"Rotorua District","Bay of Plenty",459665430.585775,530202000.197417,6749859479.96732,7785638769.41875,"estimate"
2006,"Rotorua District","Waikato",287508621.959991,332238023.737089,4221859353.30383,4878678762.65916,"estimate"
2006,"Ruapehu District","Manawatu-Wanganui",135139114.601852,157482069.878597,9618442320.41651,11208688247.5869,"estimate"
2006,"Selwyn District","Canterbury",261626374.586354,310354782.936052,7496457724.53736,8892687190.14477,"estimate"
2006,"South Taranaki District","Taranaki",344500885.522449,404449926.538444,12665473732.443,14869482593.3252,"estimate"
2006,"South Waikato District","Waikato",213038061.823239,246532808.393132,9182675078.5879,10626414154.8764,"estimate"
2006,"South Wairarapa District","Wellington",46713625.7942981,56135159.2327188,5122108091.48005,6155170968.49987,"estimate"
2006,"Southland District","Southland",327272433.501903,388148535.353284,11207960051.435,13292758060.044,"estimate"
2006,"Stratford District","Manawatu-Wanganui",17626783.9730099,21173352.4914979,1932761400.54933,2321639527.57653,"estimate"
2006,"Stratford District","Taranaki",37679767.1446691,44826824.3173186,4131553414.98565,4915221964.61827,"estimate"
2006,"Tararua District","Manawatu-Wanganui",138477482.111414,164844318.782455,7671882665.45232,9132649240.02521,"estimate"
2006,"Tararua District","Wellington",2222992.03685719,2645284.52835581,123157453.565495,146553159.465696,"estimate"
2006,"Tasman District","Tasman",337064973.486861,398550943.183116,7359497237.70439,8701985659.02,"estimate"
2006,"Taupo District","Bay of Plenty",44871985.4093642,51903902.2536838,1343472617.04683,1554009049.51149,"estimate"
2006,"Taupo District","Hawke's Bay",35305330.2847259,40968913.2020298,1057045816.90796,1226614167.72544,"estimate"
2006,"Taupo District","Manawatu-Wanganui",2163277.83335132,2509434.94502551,64768797.405728,75132782.7851948,"estimate"
2006,"Taupo District","Waikato",231249080.109012,268528251.039591,6923625152.96444,8039767995.19733,"estimate"
2006,"Tauranga City","Bay of Plenty",1141672700.91198,1316253138.06729,10669838326.2802,12301431196.8906,"estimate"
2006,"Thames-Coromandel District","Waikato",209154849.213341,242173412.029909,7833514951.81054,9070165244.56588,"estimate"
2006,"Timaru District","Canterbury",463516827.371905,537427267.337629,10582575967.3951,12270028934.6491,"estimate"
2006,"Upper Hutt City","Wellington",208673098.701392,237631435.439692,5256249337.56655,5985678474.55144,"estimate"
2006,"Waikato District","Waikato",275505746.859396,329210850.662402,4630348686.71253,5532955473.31769,"estimate"
2006,"Waimakariri District","Canterbury",174660855.045377,204234042.357012,3960563606.47114,4631157423.06149,"estimate"
2006,"Waimate District","Canterbury",35727653.4207177,43370483.4146303,4841145449.96175,5876759270.27511,"estimate"
2006,"Waipa District","Waikato",318428327.556585,376014169.620781,7286689417.77083,8604443240.75013,"estimate"
2006,"Wairoa District","Hawke's Bay",72144973.0382064,84803020.5741437,8273506082.36312,9725117038.31923,"estimate"
2006,"Waitaki District","Canterbury",128300071.267873,151028780.648391,6198071075.74264,7296076359.82566,"estimate"
2006,"Waitaki District","Otago",86952383.1126485,102652332.791758,4200598218.00234,4959049893.32163,"estimate"
2006,"Waitomo District","Manawatu-Wanganui",5101202.1713339,6006397.20009397,526983695.385733,620495578.522105,"estimate"
2006,"Waitomo District","Waikato",94338182.432812,111107802.615977,9745680003.38967,11478078782.6422,"estimate"
2006,"Wanganui District","Manawatu-Wanganui",402608251.796631,465000710.399409,9191969219.10115,10616454575.329,"estimate"
2006,"Wellington City","Wellington",5111174713.29804,5858728552.62578,27230552548.2048,31213258138.6563,"estimate"
